id,flightType,SDT,STA,ETA,ATA,RTK,TER,FBR,LBR,BDC,FLC,airlineLogo,FLN,REG,statusCode,statusTextDe,statusTextEn,airportName,cityDe,cityEn,search,POR,ICT,TYP,TYS,model,manufacturerName,isSchengen,isCommercial,airline,codeShare,viaAirportName,viaCityDe,viaCityEn,STD,ETD,ATD,CAM,CAA,GAT,PDS,EBT,CIR
1647644,A,2024-06-15T00:00:00Z,2024-06-15T12:45:00Z,2024-06-15T13:13:00Z,2024-06-15T13:11:47Z,23,2,2024-06-15T13:22:27Z,2024-06-15T13:29:18Z,9.0,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,891,HBJOJ,7.0,Gelandet,Landed,International Airport,Larnaka,Larnaca,GM891 GM 891 CHAIR AIRLINES AG LCA  International Airport Larnaka Larnaca        GM0891 GM 0891,LCA,A319,319,319,A319,Airbus,,True,CHAIR AIRLINES AG,,,,,,,,,,,,,
1647645,A,2024-06-15T00:00:00Z,2024-06-15T13:50:00Z,2024-06-15T13:50:00Z,2024-06-15T13:46:36Z,23,2,2024-06-15T14:16:00Z,2024-06-15T14:20:00Z,-6.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,039,HBJND,7.0,Gelandet,Landed,International Airport,San Francisco,San Francisco,LX039 LX 039 SWISS SFO  International Airport San Francisco San Francisco       UA_9725_UAL LX39 LX0039 LX 0039 UA9725 UA 9725,SFO,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,UA_9725_UAL,,,,,,,,,,,,
1647646,A,2024-06-15T00:00:00Z,2024-06-15T18:00:00Z,,,,1,,,,OS,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/austrian.png?vs=1&rev=4ef32f2bea6841cf8c95271557f34132,565,OELZF,,,,Schwechat,Wien,Vienna,OS565 OS 565 AUSTRIAN AIRLINES VIE  Schwechat Wien Vienna        OS0565 OS 0565,VIE,A320,32A,32A,A320,Airbus,True,True,AUSTRIAN AIRLINES,,,,,,,,,,,,,
1647648,A,2024-06-15T00:00:00Z,2024-06-15T08:25:00Z,2024-06-15T09:03:00Z,2024-06-15T09:01:42Z,22,2,2024-06-15T09:27:00Z,2024-06-15T09:27:00Z,-5.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,015,HBJHN,7.0,Gelandet,Landed,John F. Kennedy International Airport,New York,New York,LX015 LX 015 SWISS JFK  John F. Kennedy International Airport New York New York       UA_9715_UAL LX15 LX0015 LX 0015 UA9715 UA 9715,JFK,A333,330,333,A330-300,Airbus,,True,SWISS,UA_9715_UAL,,,,,,,,,,,,
1647649,A,2024-06-15T00:00:00Z,2024-06-15T10:10:00Z,2024-06-15T11:05:00Z,2024-06-15T11:07:43Z,14,1,2024-06-15T11:29:00Z,2024-06-15T11:29:00Z,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1053,HBJVX,7.0,Gelandet,Landed,Airport,Hamburg,Hamburg,LX1053 LX 1053 SWISS HAM  Airport Hamburg Hamburg       CX_6606_CPA CX6606 CX 6606,HAM,E190,EMJ,E90,ERJ-190,Embraer,True,True,SWISS,CX_6606_CPA,,,,,,,,,,,,
1647650,A,2024-06-15T00:00:00Z,2024-06-15T16:05:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,321,HBJJL,18.0,Verspätet,Delayed,Ioannis Kapodistrias International Airport,Korfu,Corfu,WK321 WK 321 EDELWEISS CFU  Ioannis Kapodistrias International Airport Korfu Corfu       LX_8321_SWR WK0321 WK 0321 LX8321 LX 8321,CFU,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8321_SWR,,,,,,,,,,,,
1647651,A,2024-06-15T00:00:00Z,2024-06-15T11:45:00Z,2024-06-15T12:25:00Z,2024-06-15T12:24:45Z,23,2,2024-06-15T12:43:47Z,2024-06-15T12:55:00Z,1.0,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1921,PHEZY,7.0,Gelandet,Landed,Schiphol,Amsterdam,Amsterdam,KL1921 KL 1921 KLM ROYAL DUTCH AIRL AMS  Schiphol Amsterdam Amsterdam       ,AMS,E190,EMJ,E90,ERJ-190,Embraer,True,True,KLM ROYAL DUTCH AIRL,,,,,,,,,,,,,
1647652,A,2024-06-15T00:00:00Z,2024-06-15T14:55:00Z,2024-06-15T15:28:00Z,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1271,HBJCI,,,,Kastrup,Kopenhagen,Copenhagen,LX1271 LX 1271 SWISS CPH  Kastrup Kopenhagen Copenhagen       SK_3505_SAS SK3505 SK 3505,CPH,BCS3,220,223,A220-300,Airbus,True,True,SWISS,SK_3505_SAS,,,,,,,,,,,,
1647653,A,2024-06-15T00:00:00Z,2024-06-15T16:20:00Z,2024-06-15T14:31:00Z,,13,1,,,,BT,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/baltic.svg?vs=1&rev=065557e90de440b29ba859202cb30ae7,293,YLABE,,,,International Airport,Riga,Riga,"BT293 BT 293 AIR BALTIC RIX  International Airport Riga Riga       LX_4313_SWR, JU_7643_ASL, TP_6407_TAP BT0293 BT 0293 LX4313 LX 4313 JU7643 JU 7643 TP6407 TP 6407",RIX,BCS3,220,223,A220-300,Airbus,True,True,AIR BALTIC,"LX_4313_SWR, JU_7643_ASL, TP_6407_TAP",,,,,,,,,,,,
1647654,A,2024-06-15T00:00:00Z,2024-06-15T14:10:00Z,2024-06-15T14:04:00Z,2024-06-15T14:03:20Z,13,1,,,0.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1675,HBAZJ,7.0,Gelandet,Landed,Peretola,Florenz,Florence,LX1675 LX 1675 SWISS FLR  Peretola Florenz Florence       ,FLR,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,SWISS,,,,,,,,,,,,,
1647655,A,2024-06-15T00:00:00Z,2024-06-15T11:30:00Z,2024-06-15T12:06:00Z,2024-06-15T12:06:42Z,13,1,2024-06-15T12:22:00Z,2024-06-15T12:22:00Z,4.0,VY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/vueling.svg?vs=1&rev=5b698c8e11174af5b5b4feecc217f700,8348,ECKDH,7.0,Gelandet,Landed,International Airport,Palma De Mallorca,Palma De Mallorca,VY8348 VY 8348 VUELING PMI  International Airport Palma De Mallorca Palma De Mallorca       IB_5764_IBE IB5764 IB 5764,PMI,A320,320,320,A320,Airbus,True,True,VUELING,IB_5764_IBE,,,,,,,,,,,,
1647656,A,2024-06-15T00:00:00Z,2024-06-15T14:05:00Z,2024-06-15T14:15:00Z,2024-06-15T14:14:18Z,13,1,,,11.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1663,HBJCP,7.0,Gelandet,Landed,Marco Polo Airport,Venedig,Venice,LX1663 LX 1663 SWISS VCE  Marco Polo Airport Venedig Venice       UA_9749_UAL UA9749 UA 9749,VCE,BCS3,220,223,A220-300,Airbus,True,True,SWISS,UA_9749_UAL,,,,,,,,,,,,
1647657,A,2024-06-15T00:00:00Z,2024-06-15T19:55:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1077,HBIJL,,,,Main Intl.,Frankfurt,Frankfurt,LX1077 LX 1077 SWISS FRA  Main Intl. Frankfurt Frankfurt       LH_5740_DLH LH5740 LH 5740,FRA,A320,320,320,A320,Airbus,True,True,SWISS,LH_5740_DLH,,,,,,,,,,,,
1647658,A,2024-06-15T00:00:00Z,2024-06-15T07:55:00Z,2024-06-15T07:55:00Z,2024-06-15T07:55:40Z,14,1,2024-06-15T08:05:00Z,2024-06-15T08:05:00Z,10.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2083,HBIJM,7.0,Gelandet,Landed,Airport,Lissabon,Lisbon,LX2083 LX 2083 SWISS LIS  Airport Lissabon Lisbon       TP_8205_TAP TP8205 TP 8205,LIS,A320,320,320,A320,Airbus,True,True,SWISS,TP_8205_TAP,,,,,,,,,,,,
1647659,A,2024-06-15T00:00:00Z,2024-06-15T07:40:00Z,2024-06-15T07:42:00Z,2024-06-15T07:45:04Z,13,1,2024-06-15T08:03:26Z,2024-06-15T08:10:48Z,2.0,LO,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lot.svg?vs=1&rev=78af50ae237f427eb23c11de09abf7c2,411,SPLNC,7.0,Gelandet,Landed,Frederic Chopin Airport,Warschau,Warsaw,LO411 LO 411 LOT WAW  Frederic Chopin Airport Warschau Warsaw        LO0411 LO 0411,WAW,E195,EMJ,E95,ERJ-190-200,Embraer,True,True,LOT,,,,,,,,,,,,,
1647660,A,2024-06-15T00:00:00Z,2024-06-15T20:40:00Z,,,,2,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,801,HBJOJ,,,,N. Kazantzakis International Airport,Heraklion,Heraklion,GM801 GM 801 CHAIR AIRLINES AG HER  N. Kazantzakis International Airport Heraklion Heraklion        GM0801 GM 0801,HER,A319,319,319,A319,Airbus,True,True,CHAIR AIRLINES AG,,,,,,,,,,,,,
1647661,A,2024-06-15T00:00:00Z,2024-06-15T04:20:00Z,2024-06-15T04:57:00Z,2024-06-15T04:57:45Z,21,2,2024-06-15T05:15:00Z,2024-06-15T05:15:00Z,2.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,147,HBJHE,7.0,Gelandet,Landed,Indira Gandhi International Airport,Delhi,Delhi,"LX147 LX 147 SWISS DEL  Indira Gandhi International Airport Delhi Delhi       AI_7713_AIC, AC_6825_ACA LX0147 LX 0147 AI7713 AI 7713 AC6825 AC 6825",DEL,A333,330,333,A330-300,Airbus,,True,SWISS,"AI_7713_AIC, AC_6825_ACA",,,,,,,,,,,,
1647662,A,2024-06-15T00:00:00Z,2024-06-15T20:25:00Z,,,,1,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,201,HBJJM,,,,Airport,Gran Canaria,Gran Canaria,WK201 WK 201 EDELWEISS LPA  Airport Gran Canaria Gran Canaria       LX_8201_SWR WK0201 WK 0201 LX8201 LX 8201,LPA,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8201_SWR,,,,,,,,,,,,
1647663,A,2024-06-15T00:00:00Z,2024-06-15T10:05:00Z,2024-06-15T10:27:00Z,2024-06-15T10:26:18Z,14,1,,,-6.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1391,HBJBF,7.0,Gelandet,Landed,International Airport,Sofia,Sofia,LX1391 LX 1391 SWISS SOF  International Airport Sofia Sofia       TP_8469_TAP TP8469 TP 8469,SOF,BCS1,220,221,A220-100,Airbus,True,True,SWISS,TP_8469_TAP,,,,,,,,,,,,
1647664,A,2024-06-15T00:00:00Z,2024-06-15T15:10:00Z,2024-06-15T15:29:00Z,,,2,,,,UX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/europa.svg?vs=1&rev=000d6747b9ec452089b94883bc3c779e,1671,ECOBK,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,UX1671 UX 1671 AIR EUROPA MAD  Barajaz - Adolfo Suárez Airport Madrid Madrid       ,MAD,B738,738,738,B737-800,Boeing,True,True,AIR EUROPA,,,,,,,,,,,,,
1647665,A,2024-06-15T00:00:00Z,2024-06-15T14:35:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,571,HBAZB,18.0,Verspätet,Delayed,Atlantique,Nantes,Nantes,LX571 LX 571 SWISS NTE  Atlantique Nantes Nantes       LO_5090_LOT LX0571 LX 0571 LO5090 LO 5090,NTE,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,LO_5090_LOT,,,,,,,,,,,,
1647666,A,2024-06-15T00:00:00Z,2024-06-15T04:30:00Z,2024-06-15T04:27:00Z,2024-06-15T04:30:35Z,15,1,2024-06-15T04:42:00Z,2024-06-15T04:42:00Z,8.0,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,281,HBJJN,7.0,Gelandet,Landed,João Paulo II Airport,Ponta Delgada,Ponta Delgada,WK281 WK 281 EDELWEISS PDL  João Paulo II Airport Ponta Delgada Ponta Delgada       LX_8281_SWR WK0281 WK 0281 LX8281 LX 8281,PDL,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8281_SWR,,,,,,,,,,,,
1647667,A,2024-06-15T00:00:00Z,2024-06-15T06:35:00Z,2024-06-15T06:51:00Z,2024-06-15T06:49:34Z,32,2,2024-06-15T07:10:00Z,2024-06-15T07:10:00Z,0.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,963,HBIOD,7.0,Gelandet,Landed,Brandenburg Airport,Berlin,Berlin,"LX963 LX 963 SWISS BER  Brandenburg Airport Berlin Berlin       AC_6810_ACA, SQ_2913_SIA LX0963 LX 0963 AC6810 AC 6810 SQ2913 SQ 2913",BER,A321,321,321,A321,Airbus,True,True,SWISS,"AC_6810_ACA, SQ_2913_SIA",,,,,,,,,,,,
1647668,A,2024-06-15T00:00:00Z,2024-06-15T14:50:00Z,2024-06-15T15:16:00Z,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,123,HBJMB,,,,Incheon,Seoul,Seoul,LX123 LX 123 SWISS ICN  Incheon Seoul Seoul        LX0123 LX 0123,ICN,A343,340,343,A340-300,Airbus,,True,SWISS,,,,,,,,,,,,,
1647669,A,2024-06-15T00:00:00Z,2024-06-15T09:10:00Z,2024-06-15T09:49:00Z,2024-06-15T09:48:07Z,26,2,2024-06-15T10:07:00Z,2024-06-15T10:07:00Z,1.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,975,HBJJN,7.0,Gelandet,Landed,Brandenburg Airport,Berlin,Berlin,LX975 LX 975 SWISS BER  Brandenburg Airport Berlin Berlin       AC_6797_ACA LX0975 LX 0975 AC6797 AC 6797,BER,A320,320,320,A320,Airbus,True,True,SWISS,AC_6797_ACA,,,,,,,,,,,,
1647670,A,2024-06-15T00:00:00Z,2024-06-15T13:00:00Z,2024-06-15T13:43:00Z,2024-06-15T13:43:30Z,27,2,2024-06-15T14:02:21Z,2024-06-15T14:09:04Z,1.0,PC,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/pegasus.svg?vs=1&rev=ab0ec7afe79543fda62fb6bf93a1e7b8,949,TCRBE,7.0,Gelandet,Landed,Sabiha Gokçen International Airport,Istanbul,Istanbul,PC949 PC 949 PEGASUS AIRLINES SAW  Sabiha Gokçen International Airport Istanbul Istanbul        PC0949 PC 0949,SAW,A21N,32Q,32Q,A321 Neo,Airbus,,True,PEGASUS AIRLINES,,,,,,,,,,,,,
1647671,A,2024-06-15T00:00:00Z,2024-06-15T16:30:00Z,2024-06-15T16:10:00Z,,,2,,,,SM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/cairo.svg?vs=1&rev=4f1a3de588cb4b249a2b18178b1f2d90,2922,SUBUP,,,,International Airport,Marsa Alam,Marsa Alam,SM2922 SM 2922 AIR CAIRO RMF  International Airport Marsa Alam Marsa Alam       ,RMF,A20N,32N,32N,A320 Neo,Airbus,,True,AIR CAIRO,,,,,,,,,,,,,
1647672,A,2024-06-15T00:00:00Z,2024-06-15T09:20:00Z,2024-06-15T10:09:00Z,2024-06-15T10:11:11Z,15,1,2024-06-15T10:28:00Z,2024-06-15T10:28:00Z,3.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1727,HBIJL,7.0,Gelandet,Landed,Fiumicino International Airport Leonardo da Vinci,Rom,Rome,LX1727 LX 1727 SWISS FCO  Fiumicino International Airport Leonardo da Vinci Rom Rome       AC_6787_ACA AC6787 AC 6787,FCO,A320,320,320,A320,Airbus,True,True,SWISS,AC_6787_ACA,,,,,,,,,,,,
1647673,A,2024-06-15T00:00:00Z,2024-06-15T18:00:00Z,,,,2,,,,JU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/serbia.svg?vs=1&rev=0a735251cc47478ca480da052f83497c,334,,,,,Nikola Tesla Airport,Belgrad,Belgrade,JU334 JU 334 AIR SERBIA BEG  Nikola Tesla Airport Belgrad Belgrade       FB_1897_LZB JU0334 JU 0334 FB1897 FB 1897,BEG,A319,319,319,A319,Airbus,,True,AIR SERBIA,FB_1897_LZB,,,,,,,,,,,,
1647674,A,2024-06-15T00:00:00Z,2024-06-15T19:50:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1957,HBJBH,,,,El Prat,Barcelona,Barcelona,LX1957 LX 1957 SWISS BCN  El Prat Barcelona Barcelona       ,BCN,BCS1,220,221,A220-100,Airbus,True,True,SWISS,,,,,,,,,,,,,
1647675,A,2024-06-15T00:00:00Z,2024-06-15T19:50:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1715,HBJVX,,,,International Airport,Neapel,Naples,LX1715 LX 1715 SWISS NAP  International Airport Neapel Naples       ,NAP,E190,EMJ,E90,ERJ-190,Embraer,True,True,SWISS,,,,,,,,,,,,,
1647676,A,2024-06-15T00:00:00Z,2024-06-15T05:25:00Z,2024-06-15T05:39:00Z,2024-06-15T05:39:22Z,29,2,2024-06-15T05:59:50Z,2024-06-15T06:17:04Z,3.0,EY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/etihad.svg?vs=1&rev=e0a5d87f681e422c9b65e605ba1f0e44,073,A6BMB,7.0,Gelandet,Landed,International Airport,Abu Dhabi,Abu Dhabi,EY073 EY 073 ETIHAD AIRWAYS AUH  International Airport Abu Dhabi Abu Dhabi       LX_4201_SWR EY73 EY0073 EY 0073 LX4201 LX 4201,AUH,B78X,787,781,,,,True,ETIHAD AIRWAYS,LX_4201_SWR,,,,,,,,,,,,
1647677,A,2024-06-15T00:00:00Z,2024-06-15T14:15:00Z,2024-06-15T14:56:00Z,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,401,HBIOH,,,,International Airport,Dublin,Dublin,LX401 LX 401 SWISS DUB  International Airport Dublin Dublin        LX0401 LX 0401,DUB,A321,321,321,A321,Airbus,,True,SWISS,,,,,,,,,,,,,
1647678,A,2024-06-15T00:00:00Z,2024-06-15T09:00:00Z,2024-06-15T09:35:00Z,2024-06-15T09:34:30Z,13,1,2024-06-15T09:56:00Z,2024-06-15T09:56:00Z,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1051,YLCSM,7.0,Gelandet,Landed,Airport,Hamburg,Hamburg,LX1051 LX 1051 SWISS HAM  Airport Hamburg Hamburg       ,HAM,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,,,,,,,,,
1647679,A,2024-06-15T00:00:00Z,2024-06-15T15:35:00Z,2024-06-15T15:51:00Z,,,1,,,,OU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/croatia.svg?vs=1&rev=ab07c92bd36c412bb3841fed1ff84c92,4462,9ACQD,,,,Kastela,Split,Split,OU4462 OU 4462 CROATIA AIRLINES SPU  Kastela Split Split       LX_4259_SWR LX4259 LX 4259,SPU,DH8D,DH8,DH4,DHC-8-400 Dash 8,De Havilland Canada,True,True,CROATIA AIRLINES,LX_4259_SWR,,,,,,,,,,,,
1647680,A,2024-06-15T00:00:00Z,2024-06-15T20:40:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,355,HBJBG,,,,Airport,Mykonos,Mykonos,WK355 WK 355 EDELWEISS JMK  Airport Mykonos Mykonos       LX_8355_SWR WK0355 WK 0355 LX8355 LX 8355,JMK,BCS1,220,221,A220-100,Airbus,True,True,EDELWEISS,LX_8355_SWR,,,,,,,,,,,,
1647682,A,2024-06-15T00:00:00Z,2024-06-15T12:30:00Z,2024-06-15T12:14:00Z,2024-06-15T12:11:38Z,21,2,2024-06-15T12:32:00Z,2024-06-15T12:32:00Z,0.0,RJ,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/jordanian.svg?vs=1&rev=fad5c9beab3f4de6b8b96152804ff932,153,JYREC,7.0,Gelandet,Landed,Queen Alia International Airport,Amman,Amman,RJ153 RJ 153 ROYAL JORDANIAN AMM  Queen Alia International Airport Amman Amman        RJ0153 RJ 0153,AMM,E290,EMJ,290,ERJ-190 E2,Embraer,,True,ROYAL JORDANIAN,,,,,,,,,,,,,
1647683,A,2024-06-15T00:00:00Z,2024-06-15T19:25:00Z,,,,2,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,331,HBJJK,,,,Airport Dionysios Solomos,Zakinthos,Zakinthos,WK331 WK 331 EDELWEISS ZTH  Airport Dionysios Solomos Zakinthos Zakinthos       LX_8331_SWR WK0331 WK 0331 LX8331 LX 8331,ZTH,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8331_SWR,,,,,,,,,,,,
1647684,A,2024-06-15T00:00:00Z,2024-06-15T13:50:00Z,2024-06-15T14:07:00Z,2024-06-15T14:04:40Z,14,1,,,1.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1673,HBJBC,7.0,Gelandet,Landed,Guglielmo Marconi,Bologna,Bologna,LX1673 LX 1673 SWISS BLQ  Guglielmo Marconi Bologna Bologna       ,BLQ,BCS1,220,221,A220-100,Airbus,True,True,SWISS,,,,,,,,,,,,,
1647685,A,2024-06-15T00:00:00Z,2024-06-15T09:55:00Z,2024-06-15T10:31:00Z,2024-06-15T10:34:06Z,15,1,2024-06-15T11:00:00Z,2024-06-15T11:00:00Z,-5.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1661,YLABR,7.0,Gelandet,Landed,Marco Polo Airport,Venedig,Venice,"LX1661 LX 1661 SWISS VCE  Marco Polo Airport Venedig Venice       AC_6859_ACA, CX_6612_CPA AC6859 AC 6859 CX6612 CX 6612",VCE,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"AC_6859_ACA, CX_6612_CPA",,,,,,,,,,,,
1647686,A,2024-06-15T00:00:00Z,2024-06-15T16:20:00Z,2024-06-15T16:59:00Z,,,1,,,,AY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/finnair.svg?vs=1&rev=ece3586421fd4ff585159f02f31d1766,1513,OHLZF,,,,Vantaa Airport,Helsinki,Helsinki,"AY1513 AY 1513 FINNAIR HEL  Vantaa Airport Helsinki Helsinki       JU_7927_ASL, JL_6845_JAL JU7927 JU 7927 JL6845 JL 6845",HEL,A321,321,321,A321,Airbus,True,True,FINNAIR,"JU_7927_ASL, JL_6845_JAL",,,,,,,,,,,,
1647687,A,2024-06-15T00:00:00Z,2024-06-15T18:00:00Z,,,,2,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1443,HBION,,,,Nënë Tereza International Airport,Tirana,Tirana,LX1443 LX 1443 SWISS TIA  Nënë Tereza International Airport Tirana Tirana       ,TIA,A321,32B,32B,A321 (Sharklets),Airbus,,True,SWISS,,,,,,,,,,,,,
1647688,A,2024-06-15T00:00:00Z,2024-06-15T09:05:00Z,2024-06-15T09:27:00Z,2024-06-15T09:26:37Z,32,2,2024-06-15T09:47:37Z,2024-06-15T09:51:59Z,0.0,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1919,PHNXM,7.0,Gelandet,Landed,Schiphol,Amsterdam,Amsterdam,KL1919 KL 1919 KLM ROYAL DUTCH AIRL AMS  Schiphol Amsterdam Amsterdam       ,AMS,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,KLM ROYAL DUTCH AIRL,,,,,,,,,,,,,
1647689,A,2024-06-15T00:00:00Z,2024-06-15T13:45:00Z,2024-06-15T13:42:00Z,2024-06-15T13:40:50Z,26,2,2024-06-15T14:15:00Z,2024-06-15T14:15:00Z,-6.0,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1249,HBJCR,7.0,Gelandet,Landed,Arlanda,Stockholm,Stockholm,LX1249 LX 1249 SWISS ARN  Arlanda Stockholm Stockholm       SK_3509_SAS SK3509 SK 3509,ARN,BCS3,220,223,A220-300,Airbus,True,True,SWISS,SK_3509_SAS,,,,,,,,,,,,
1647690,A,2024-06-15T00:00:00Z,2024-06-15T17:30:00Z,,,,1,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2085,HBIOO,18.0,Verspätet,Delayed,Airport,Lissabon,Lisbon,LX2085 LX 2085 SWISS LIS  Airport Lissabon Lisbon       TP_6763_TAP TP6763 TP 6763,LIS,A321,32B,32B,A321 (Sharklets),Airbus,True,True,SWISS,TP_6763_TAP,,,,,,,,,,,,
